+----------------------------+---------------------------------------------------------+------------+-------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                  |
| of the Block class in question. The actual final values may be different                                        |
| for different states of the block, or they may depend on a TileEntity etc.                                      |
+----------------------------+---------------------------------------------------------+------------+-------------+
| Mod name                   | Registry name                                           |   Hardness |  Resistance |
| Create                     | create:fancy_dark_scoria_bricks                         |       1.50 |        6.00 |
| Create                     | create:fancy_dark_scoria_bricks_slab                    |       1.50 |        6.00 |
| Create                     | create:fancy_dark_scoria_bricks_stairs                  |       1.50 |        6.00 |
| Create                     | create:fancy_dark_scoria_bricks_wall                    |       1.50 |        6.00 |
| Create                     | create:fancy_diorite_bricks                             |       1.50 |        6.00 |
| Create                     | create:fancy_diorite_bricks_slab                        |       1.50 |        6.00 |
| Create                     | create:fancy_diorite_bricks_stairs                      |       1.50 |        6.00 |
| Create                     | create:fancy_diorite_bricks_wall                        |       1.50 |        6.00 |
| Create                     | create:fancy_dolomite_bricks                            |       0.80 |        0.80 |
| Create                     | create:fancy_dolomite_bricks_slab                       |       0.80 |        0.80 |
| Create                     | create:fancy_dolomite_bricks_stairs                     |       0.80 |        0.80 |
| Create                     | create:fancy_dolomite_bricks_wall                       |       0.80 |        0.80 |
| Create                     | create:fancy_gabbro_bricks                              |       1.50 |        6.00 |
| Create                     | create:fancy_gabbro_bricks_slab                         |       1.50 |        6.00 |
| Create                     | create:fancy_gabbro_bricks_stairs                       |       1.50 |        6.00 |
| Create                     | create:fancy_gabbro_bricks_wall                         |       1.50 |        6.00 |
| Create                     | create:fancy_granite_bricks                             |       1.50 |        6.00 |
| Create                     | create:fancy_granite_bricks_slab                        |       1.50 |        6.00 |
| Create                     | create:fancy_granite_bricks_stairs                      |       1.50 |        6.00 |
| Create                     | create:fancy_granite_bricks_wall                        |       1.50 |        6.00 |
| Create                     | create:fancy_limestone_bricks                           |       0.80 |        0.80 |
| Create                     | create:fancy_limestone_bricks_slab                      |       0.80 |        0.80 |
| Create                     | create:fancy_limestone_bricks_stairs                    |       0.80 |        0.80 |
| Create                     | create:fancy_limestone_bricks_wall                      |       0.80 |        0.80 |
| Create                     | create:fancy_scoria_bricks                              |       1.50 |        6.00 |
| Create                     | create:fancy_scoria_bricks_slab                         |       1.50 |        6.00 |
| Create                     | create:fancy_scoria_bricks_stairs                       |       1.50 |        6.00 |
| Create                     | create:fancy_scoria_bricks_wall                         |       1.50 |        6.00 |
| Create                     | create:fancy_weathered_limestone_bricks                 |       0.80 |        0.80 |
| Create                     | create:fancy_weathered_limestone_bricks_slab            |       0.80 |        0.80 |
| Create                     | create:fancy_weathered_limestone_bricks_stairs          |       0.80 |        0.80 |
| Create                     | create:fancy_weathered_limestone_bricks_wall            |       0.80 |        0.80 |
| Create                     | create:flywheel                                         |       3.00 |        6.00 |
| Create                     | create:framed_glass                                     |       0.30 |        0.30 |
| Create                     | create:framed_glass_pane                                |       0.30 |        0.30 |
| Create                     | create:funnel                                           |       3.00 |        6.00 |
